,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
0,0.0,815,3000,0.005,['linear'],15,5,0.06
1,0.0,574,3000,0.005,['linear'],15,5,0.06
2,0.0,552,3000,0.005,['linear'],15,5,0.06
3,0.0,104,3000,0.005,['linear'],15,5,0.06
4,0.0,346,3000,0.005,['linear'],15,5,0.06
5,0.0,680,3000,0.005,['linear'],15,5,0.06
6,0.0,1894,3000,0.005,['linear'],15,5,0.06
7,0.0,339,3000,0.005,['linear'],15,5,0.06
8,0.0,447,3000,0.005,['linear'],15,5,0.06
9,0.0,904,3000,0.005,['linear'],15,5,0.06
10,0.0,624,3000,0.005,['linear'],15,5,0.06
11,0.0,205,3000,0.005,['linear'],15,5,0.06
12,0.0,1667,3000,0.005,['linear'],15,5,0.06
13,0.0,159,3000,0.005,['linear'],15,5,0.06
14,0.0,162,3000,0.005,['linear'],15,5,0.06
15,0.125,2999,3000,0.005,['linear'],15,5,0.06
16,0.0,2679,3000,0.005,['linear'],15,5,0.06
17,0.0,270,3000,0.005,['linear'],15,5,0.06
18,0.25,2999,3000,0.005,['linear'],15,5,0.06
19,0.0,305,3000,0.005,['linear'],15,5,0.06
20,0.0,1643,3000,0.005,['linear'],15,5,0.06
21,0.0,572,3000,0.005,['linear'],15,5,0.06
22,0.0,368,3000,0.005,['linear'],15,5,0.06
23,0.125,2999,3000,0.005,['linear'],15,5,0.06
24,0.0,223,3000,0.005,['linear'],15,5,0.06
25,0.0,206,3000,0.005,['linear'],15,5,0.06
26,0.0,1109,3000,0.005,['linear'],15,5,0.06
27,0.0,529,3000,0.005,['linear'],15,5,0.06
28,0.0,2379,3000,0.005,['linear'],15,5,0.06
29,0.25,2999,3000,0.005,['linear'],15,5,0.06
30,0.0,470,3000,0.07379310344827587,['linear'],15,5,0.06
31,0.0,1853,3000,0.07379310344827587,['linear'],15,5,0.06
32,0.0,2850,3000,0.07379310344827587,['linear'],15,5,0.06
33,0.0,115,3000,0.07379310344827587,['linear'],15,5,0.06
34,0.0,683,3000,0.07379310344827587,['linear'],15,5,0.06
35,0.0,2071,3000,0.07379310344827587,['linear'],15,5,0.06
36,0.0,1237,3000,0.07379310344827587,['linear'],15,5,0.06
37,0.0,207,3000,0.07379310344827587,['linear'],15,5,0.06
38,0.0,1332,3000,0.07379310344827587,['linear'],15,5,0.06
39,0.0,91,3000,0.07379310344827587,['linear'],15,5,0.06
40,0.0,247,3000,0.07379310344827587,['linear'],15,5,0.06
41,0.25,2999,3000,0.07379310344827587,['linear'],15,5,0.06
42,0.0,626,3000,0.07379310344827587,['linear'],15,5,0.06
