,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
0,0.0,83,3000,1,['linear'],15,5,0.06
1,0.0,1224,3000,1,['linear'],15,5,0.06
2,0.0,650,3000,1,['linear'],15,5,0.06
3,0.0,973,3000,1,['linear'],15,5,0.06
4,0.0,437,3000,1,['linear'],15,5,0.06
5,0.0,1240,3000,1,['linear'],15,5,0.06
6,0.0,268,3000,1,['linear'],15,5,0.06
7,0.0,506,3000,1,['linear'],15,5,0.06
8,0.0,435,3000,1,['linear'],15,5,0.06
9,0.0,2324,3000,1,['linear'],15,5,0.06
10,0.0,615,3000,1,['linear'],15,5,0.06
11,0.0,235,3000,1,['linear'],15,5,0.06
12,0.0,212,3000,1,['linear'],15,5,0.06
13,0.0,784,3000,1,['linear'],15,5,0.06
14,0.0,69,3000,1,['linear'],15,5,0.06
15,0.0,1705,3000,1,['linear'],15,5,0.06
16,0.0,512,3000,1,['linear'],15,5,0.06
17,0.0,323,3000,1,['linear'],15,5,0.06
18,0.0,870,3000,1,['linear'],15,5,0.06
19,0.0,977,3000,1,['linear'],15,5,0.06
20,0.0,333,3000,1,['linear'],15,5,0.06
21,0.0,352,3000,1,['linear'],15,5,0.06
22,0.0,251,3000,1,['linear'],15,5,0.06
23,0.0,847,3000,1,['linear'],15,5,0.06
24,0.125,2999,3000,1,['linear'],15,5,0.06
25,0.0,124,3000,1,['linear'],15,5,0.06
26,0.0,1416,3000,1,['linear'],15,5,0.06
27,0.0,2196,3000,1,['linear'],15,5,0.06
28,0.0,270,3000,1,['linear'],15,5,0.06
29,0.0,510,3000,1,['linear'],15,5,0.06
30,0.0,1355,3000,1,['linear'],15,5,0.06
31,0.0,245,3000,1,['linear'],15,5,0.06
32,0.0,477,3000,1,['linear'],15,5,0.06
33,0.0,92,3000,1,['linear'],15,5,0.06
34,0.0,83,3000,1,['linear'],15,5,0.06
35,0.0,127,3000,1,['linear'],15,5,0.06
36,0.0,217,3000,1,['linear'],15,5,0.06
37,0.0,614,3000,1,['linear'],15,5,0.06
38,0.0,101,3000,1,['linear'],15,5,0.06
39,0.0,266,3000,1,['linear'],15,5,0.06
40,0.0,193,3000,1,['linear'],15,5,0.06
41,0.0,770,3000,1,['linear'],15,5,0.06
42,0.0,226,3000,1,['linear'],15,5,0.06
43,0.0,2414,3000,1,['linear'],15,5,0.06
44,0.0,300,3000,1,['linear'],15,5,0.06
45,0.0,1108,3000,1,['linear'],15,5,0.06
46,0.0,515,3000,1,['linear'],15,5,0.06
47,0.0,1575,3000,1,['linear'],15,5,0.06
48,0.125,2999,3000,1,['linear'],15,5,0.06
49,0.0,312,3000,1,['linear'],15,5,0.06
50,0.0,644,3000,1,['linear'],15,5,0.06
51,0.0,445,3000,1,['linear'],15,5,0.06
52,0.0,867,3000,1,['linear'],15,5,0.06
53,0.0,2929,3000,1,['linear'],15,5,0.06
54,0.0,695,3000,1,['linear'],15,5,0.06
55,0.0,619,3000,1,['linear'],15,5,0.06
56,0.0,378,3000,1,['linear'],15,5,0.06
57,0.0,127,3000,1,['linear'],15,5,0.06
58,0.0,986,3000,1,['linear'],15,5,0.06
59,0.0,682,3000,1,['linear'],15,5,0.06
60,0.0,124,3000,1,['linear'],15,5,0.06
61,0.0,818,3000,1,['linear'],15,5,0.06
62,0.0,201,3000,1,['linear'],15,5,0.06
63,0.0,146,3000,1,['linear'],15,5,0.06
64,0.125,2999,3000,1,['linear'],15,5,0.06
65,0.0,465,3000,1,['linear'],15,5,0.06
66,0.0,2762,3000,1,['linear'],15,5,0.06
67,0.0,1422,3000,1,['linear'],15,5,0.06
68,0.0,595,3000,1,['linear'],15,5,0.06
69,0.0,875,3000,1,['linear'],15,5,0.06
70,0.0,496,3000,1,['linear'],15,5,0.06
71,0.0,967,3000,1,['linear'],15,5,0.06
72,0.0,225,3000,1,['linear'],15,5,0.06
73,0.125,2999,3000,1,['linear'],15,5,0.06
74,0.0,99,3000,1,['linear'],15,5,0.06
75,0.0,255,3000,1,['linear'],15,5,0.06
76,0.0,352,3000,1,['linear'],15,5,0.06
77,0.0,274,3000,1,['linear'],15,5,0.06
78,0.0,334,3000,1,['linear'],15,5,0.06
79,0.25,2999,3000,1,['linear'],15,5,0.06
80,0.25,2999,3000,1,['linear'],15,5,0.06
81,0.0,382,3000,1,['linear'],15,5,0.06
82,0.0,380,3000,1,['linear'],15,5,0.06
83,0.0,582,3000,1,['linear'],15,5,0.06
84,0.0,1324,3000,1,['linear'],15,5,0.06
85,0.0,121,3000,1,['linear'],15,5,0.06
86,0.0,2605,3000,1,['linear'],15,5,0.06
87,0.0,181,3000,1,['linear'],15,5,0.06
88,0.0,320,3000,1,['linear'],15,5,0.06
89,0.0,1062,3000,1,['linear'],15,5,0.06
90,0.0,926,3000,1,['linear'],15,5,0.06
91,0.0,118,3000,1,['linear'],15,5,0.06
92,0.0,552,3000,1,['linear'],15,5,0.06
93,0.25,2999,3000,1,['linear'],15,5,0.06
94,0.0,241,3000,1,['linear'],15,5,0.06
95,0.0,377,3000,1,['linear'],15,5,0.06
96,0.0,337,3000,1,['linear'],15,5,0.06
97,0.0,345,3000,1,['linear'],15,5,0.06
98,0.0,188,3000,1,['linear'],15,5,0.06
99,0.0,465,3000,1,['linear'],15,5,0.06
100,0.0,806,3000,6,['linear'],15,5,0.06
101,0.0,744,3000,6,['linear'],15,5,0.06
102,0.0,2330,3000,6,['linear'],15,5,0.06
103,0.0,525,3000,6,['linear'],15,5,0.06
104,0.0,725,3000,6,['linear'],15,5,0.06
105,0.0,626,3000,6,['linear'],15,5,0.06
106,0.25,2999,3000,6,['linear'],15,5,0.06
107,0.0,1304,3000,6,['linear'],15,5,0.06
108,0.125,2999,3000,6,['linear'],15,5,0.06
109,0.0,316,3000,6,['linear'],15,5,0.06
110,0.0,1528,3000,6,['linear'],15,5,0.06
111,0.0,1527,3000,6,['linear'],15,5,0.06
112,0.0,1228,3000,6,['linear'],15,5,0.06
113,0.0,545,3000,6,['linear'],15,5,0.06
114,0.0,2652,3000,6,['linear'],15,5,0.06
115,0.0,530,3000,6,['linear'],15,5,0.06
116,0.0,2303,3000,6,['linear'],15,5,0.06
117,0.0,1877,3000,6,['linear'],15,5,0.06
118,0.0,2921,3000,6,['linear'],15,5,0.06
119,0.0,2169,3000,6,['linear'],15,5,0.06
120,0.0,1612,3000,6,['linear'],15,5,0.06
121,0.0,2754,3000,6,['linear'],15,5,0.06
122,0.0,575,3000,6,['linear'],15,5,0.06
123,0.0,430,3000,6,['linear'],15,5,0.06
124,0.0,456,3000,6,['linear'],15,5,0.06
125,0.0,254,3000,6,['linear'],15,5,0.06
126,0.0,335,3000,6,['linear'],15,5,0.06
127,0.0,470,3000,6,['linear'],15,5,0.06
128,0.0,438,3000,6,['linear'],15,5,0.06
129,0.0,893,3000,6,['linear'],15,5,0.06
130,0.0,269,3000,6,['linear'],15,5,0.06
131,0.0,484,3000,6,['linear'],15,5,0.06
132,0.0,530,3000,6,['linear'],15,5,0.06
133,0.0,327,3000,6,['linear'],15,5,0.06
134,0.125,2999,3000,6,['linear'],15,5,0.06
135,0.25,2999,3000,6,['linear'],15,5,0.06
136,0.0,725,3000,6,['linear'],15,5,0.06
137,0.0,409,3000,6,['linear'],15,5,0.06
138,0.0,275,3000,6,['linear'],15,5,0.06
139,0.0,2171,3000,6,['linear'],15,5,0.06
140,0.0,366,3000,6,['linear'],15,5,0.06
141,0.0,434,3000,6,['linear'],15,5,0.06
142,0.0,330,3000,6,['linear'],15,5,0.06
143,0.0,520,3000,6,['linear'],15,5,0.06
144,0.0,613,3000,6,['linear'],15,5,0.06
145,0.0,239,3000,6,['linear'],15,5,0.06
146,0.0,477,3000,6,['linear'],15,5,0.06
147,0.0,1371,3000,6,['linear'],15,5,0.06
148,0.0,1468,3000,6,['linear'],15,5,0.06
149,0.0,653,3000,6,['linear'],15,5,0.06
150,0.0,2969,3000,6,['linear'],15,5,0.06
151,0.0,696,3000,6,['linear'],15,5,0.06
152,0.0,564,3000,6,['linear'],15,5,0.06
153,0.0,140,3000,6,['linear'],15,5,0.06
154,0.0,296,3000,6,['linear'],15,5,0.06
155,0.0,355,3000,6,['linear'],15,5,0.06
156,0.0,354,3000,6,['linear'],15,5,0.06
157,0.0,484,3000,6,['linear'],15,5,0.06
158,0.0,846,3000,6,['linear'],15,5,0.06
159,0.0,1724,3000,6,['linear'],15,5,0.06
160,0.0,1905,3000,6,['linear'],15,5,0.06
161,0.0,1085,3000,6,['linear'],15,5,0.06
162,0.0,1809,3000,6,['linear'],15,5,0.06
163,0.0,759,3000,6,['linear'],15,5,0.06
164,0.0,418,3000,6,['linear'],15,5,0.06
165,0.0,569,3000,6,['linear'],15,5,0.06
166,0.0,1876,3000,6,['linear'],15,5,0.06
167,0.0,2056,3000,6,['linear'],15,5,0.06
