,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
96,0.125,3999,4000,25,"['geom', 0.99]",15,5,0.06
97,0.0,971,4000,25,"['geom', 0.99]",15,5,0.06
98,0.0,970,4000,25,"['geom', 0.99]",15,5,0.06
99,0.0,960,4000,25,"['geom', 0.99]",15,5,0.06
100,0.0,897,4000,25,"['geom', 0.99]",15,5,0.06
101,0.0,1811,4000,25,"['geom', 0.99]",15,5,0.06
102,0.0,824,4000,25,"['geom', 0.99]",15,5,0.06
103,0.0,908,4000,25,"['geom', 0.99]",15,5,0.06
104,0.0,2831,4000,25,"['geom', 0.99]",15,5,0.06
105,0.0,1589,4000,25,"['geom', 0.99]",15,5,0.06
106,0.0,667,4000,25,"['geom', 0.99]",15,5,0.06
107,0.0,3840,4000,25,"['geom', 0.99]",15,5,0.06
108,0.0,813,4000,25,"['geom', 0.99]",15,5,0.06
109,0.0,2138,4000,25,"['geom', 0.99]",15,5,0.06
110,0.0,822,4000,25,"['geom', 0.99]",15,5,0.06
111,0.0,3276,4000,25,"['geom', 0.99]",15,5,0.06
112,0.0,637,4000,25,"['geom', 0.99]",15,5,0.06
113,0.0,1600,4000,25,"['geom', 0.99]",15,5,0.06
114,0.0,940,4000,25,"['geom', 0.99]",15,5,0.06
115,0.0,1838,4000,25,"['geom', 0.99]",15,5,0.06
116,0.0,1157,4000,25,"['geom', 0.99]",15,5,0.06
117,0.0,1985,4000,25,"['geom', 0.99]",15,5,0.06
118,0.0,1311,4000,25,"['geom', 0.99]",15,5,0.06
119,0.0,1276,4000,25,"['geom', 0.99]",15,5,0.06
120,0.0,901,4000,25,"['geom', 0.99]",15,5,0.06
121,0.0,1155,4000,25,"['geom', 0.99]",15,5,0.06
122,0.0,1155,4000,25,"['geom', 0.99]",15,5,0.06
123,0.0,731,4000,25,"['geom', 0.99]",15,5,0.06
124,0.0,2775,4000,25,"['geom', 0.99]",15,5,0.06
125,0.125,3999,4000,25,"['geom', 0.99]",15,5,0.06
126,0.0,988,4000,25,"['geom', 0.99]",15,5,0.06
127,0.0,732,4000,25,"['geom', 0.99]",15,5,0.06
128,0.0,3042,4000,25,"['geom', 0.99]",15,5,0.06
