,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
118,0.25,2999,3000,70,['linear'],15,5,0.06
119,0.0,2018,3000,70,['linear'],15,5,0.06
120,0.25,2999,3000,90,['linear'],15,5,0.06
121,0.0,1922,3000,90,['linear'],15,5,0.06
122,0.25,2999,3000,90,['linear'],15,5,0.06
123,0.0,1604,3000,90,['linear'],15,5,0.06
124,0.25,2999,3000,90,['linear'],15,5,0.06
125,0.5,2999,3000,90,['linear'],15,5,0.06
126,0.0,1477,3000,90,['linear'],15,5,0.06
127,0.25,2999,3000,90,['linear'],15,5,0.06
128,0.0,2509,3000,90,['linear'],15,5,0.06
129,0.0,2606,3000,90,['linear'],15,5,0.06
130,0.0,2539,3000,90,['linear'],15,5,0.06
131,0.0,2730,3000,90,['linear'],15,5,0.06
132,0.0,1426,3000,90,['linear'],15,5,0.06
133,0.0,1463,3000,90,['linear'],15,5,0.06
134,0.0,2077,3000,90,['linear'],15,5,0.06
135,0.0,2789,3000,90,['linear'],15,5,0.06
136,0.0,1804,3000,90,['linear'],15,5,0.06
137,0.0,732,3000,90,['linear'],15,5,0.06
138,0.0,2106,3000,90,['linear'],15,5,0.06
139,0.0,1489,3000,90,['linear'],15,5,0.06
140,0.0,1832,3000,90,['linear'],15,5,0.06
141,0.125,2999,3000,90,['linear'],15,5,0.06
142,0.0,1745,3000,90,['linear'],15,5,0.06
143,0.0,2552,3000,90,['linear'],15,5,0.06
144,0.0,2738,3000,90,['linear'],15,5,0.06
145,0.0,2910,3000,90,['linear'],15,5,0.06
146,0.25,2999,3000,90,['linear'],15,5,0.06
147,0.0,1941,3000,90,['linear'],15,5,0.06
148,0.25,2999,3000,90,['linear'],15,5,0.06
149,0.0,2948,3000,90,['linear'],15,5,0.06
150,0.46875,2999,3000,110,['linear'],15,5,0.06
151,0.5,2999,3000,110,['linear'],15,5,0.06
152,0.0,2696,3000,110,['linear'],15,5,0.06
153,0.375,2999,3000,110,['linear'],15,5,0.06
154,0.0,1815,3000,110,['linear'],15,5,0.06
155,0.0,1829,3000,110,['linear'],15,5,0.06
156,0.0,1356,3000,110,['linear'],15,5,0.06
157,0.25,2999,3000,110,['linear'],15,5,0.06
158,0.25,2999,3000,110,['linear'],15,5,0.06
159,0.0,1679,3000,110,['linear'],15,5,0.06
160,0.0,2717,3000,110,['linear'],15,5,0.06
161,0.0,2792,3000,110,['linear'],15,5,0.06
162,0.0,1872,3000,110,['linear'],15,5,0.06
163,0.5,2999,3000,110,['linear'],15,5,0.06
164,0.25,2999,3000,110,['linear'],15,5,0.06
165,0.0,2233,3000,110,['linear'],15,5,0.06
166,0.0,2040,3000,110,['linear'],15,5,0.06
167,0.25,2999,3000,110,['linear'],15,5,0.06
168,0.0,2451,3000,110,['linear'],15,5,0.06
169,0.0,1807,3000,110,['linear'],15,5,0.06
170,0.0,1711,3000,110,['linear'],15,5,0.06
171,0.25,2999,3000,110,['linear'],15,5,0.06
172,0.0,2052,3000,110,['linear'],15,5,0.06
173,0.5,2999,3000,110,['linear'],15,5,0.06
174,0.0,2700,3000,110,['linear'],15,5,0.06
175,0.0,2796,3000,110,['linear'],15,5,0.06
176,0.0,2542,3000,110,['linear'],15,5,0.06
177,0.25,2999,3000,110,['linear'],15,5,0.06
178,0.0,2450,3000,110,['linear'],15,5,0.06
179,0.0,2490,3000,110,['linear'],15,5,0.06
180,0.0,2596,3000,130,['linear'],15,5,0.06
181,0.0625,2999,3000,130,['linear'],15,5,0.06
182,0.5,2999,3000,130,['linear'],15,5,0.06
183,0.0,1043,3000,130,['linear'],15,5,0.06
184,0.4375,2999,3000,130,['linear'],15,5,0.06
185,0.0,1882,3000,130,['linear'],15,5,0.06
186,0.375,2999,3000,130,['linear'],15,5,0.06
187,0.0,1906,3000,130,['linear'],15,5,0.06
188,0.0,2044,3000,130,['linear'],15,5,0.06
189,0.0,1031,3000,130,['linear'],15,5,0.06
190,0.25,2999,3000,130,['linear'],15,5,0.06
191,0.0,1346,3000,130,['linear'],15,5,0.06
192,0.0,1874,3000,130,['linear'],15,5,0.06
193,0.25,2999,3000,130,['linear'],15,5,0.06
194,0.375,2999,3000,130,['linear'],15,5,0.06
195,0.5,2999,3000,130,['linear'],15,5,0.06
196,0.0,2764,3000,130,['linear'],15,5,0.06
197,0.0,1278,3000,130,['linear'],15,5,0.06
198,0.0,631,3000,130,['linear'],15,5,0.06
199,0.5,2999,3000,130,['linear'],15,5,0.06
200,0.5,2999,3000,130,['linear'],15,5,0.06
201,0.0,2732,3000,130,['linear'],15,5,0.06
202,0.25,2999,3000,130,['linear'],15,5,0.06
203,0.0,2293,3000,130,['linear'],15,5,0.06
204,0.0,2681,3000,130,['linear'],15,5,0.06
205,0.0,2514,3000,130,['linear'],15,5,0.06
206,0.25,2999,3000,130,['linear'],15,5,0.06
207,0.0,625,3000,130,['linear'],15,5,0.06
208,0.5,2999,3000,130,['linear'],15,5,0.06
209,0.5,2999,3000,130,['linear'],15,5,0.06
210,0.25,2999,3000,150,['linear'],15,5,0.06
211,0.5,2999,3000,150,['linear'],15,5,0.06
212,0.5,2999,3000,150,['linear'],15,5,0.06
213,0.0,2745,3000,150,['linear'],15,5,0.06
214,0.5,2999,3000,150,['linear'],15,5,0.06
215,0.0,423,3000,150,['linear'],15,5,0.06
216,0.25,2999,3000,150,['linear'],15,5,0.06
217,0.0,2910,3000,150,['linear'],15,5,0.06
218,0.375,2999,3000,150,['linear'],15,5,0.06
219,0.0,2801,3000,150,['linear'],15,5,0.06
220,0.0,2439,3000,150,['linear'],15,5,0.06
221,0.5,2999,3000,150,['linear'],15,5,0.06
222,0.5,2999,3000,150,['linear'],15,5,0.06
223,0.0,2493,3000,150,['linear'],15,5,0.06
224,0.5,2999,3000,150,['linear'],15,5,0.06
225,0.25,2999,3000,150,['linear'],15,5,0.06
226,0.5,2999,3000,150,['linear'],15,5,0.06
227,0.5,2999,3000,150,['linear'],15,5,0.06
228,0.5,2999,3000,150,['linear'],15,5,0.06
229,0.4375,2999,3000,150,['linear'],15,5,0.06
230,0.25,2999,3000,150,['linear'],15,5,0.06
231,0.0,1891,3000,150,['linear'],15,5,0.06
232,0.5,2999,3000,150,['linear'],15,5,0.06
233,0.5,2999,3000,150,['linear'],15,5,0.06
234,0.0,2903,3000,150,['linear'],15,5,0.06
235,0.5,2999,3000,150,['linear'],15,5,0.06
236,0.5,2999,3000,150,['linear'],15,5,0.06
237,0.0,2688,3000,150,['linear'],15,5,0.06
238,0.0,2414,3000,150,['linear'],15,5,0.06
239,0.0,1799,3000,150,['linear'],15,5,0.06
240,0.375,2999,3000,170,['linear'],15,5,0.06
241,0.5,2999,3000,170,['linear'],15,5,0.06
242,0.5,2999,3000,170,['linear'],15,5,0.06
243,0.5,2999,3000,170,['linear'],15,5,0.06
244,0.5,2999,3000,170,['linear'],15,5,0.06
245,0.5,2999,3000,170,['linear'],15,5,0.06
246,0.0,2646,3000,170,['linear'],15,5,0.06
247,0.0,2911,3000,170,['linear'],15,5,0.06
248,0.5,2999,3000,170,['linear'],15,5,0.06
249,0.4375,2999,3000,170,['linear'],15,5,0.06
250,0.5,2999,3000,170,['linear'],15,5,0.06
251,0.25,2999,3000,170,['linear'],15,5,0.06
252,0.25,2999,3000,170,['linear'],15,5,0.06
253,0.5,2999,3000,170,['linear'],15,5,0.06
254,0.0,967,3000,170,['linear'],15,5,0.06
255,0.5,2999,3000,170,['linear'],15,5,0.06
256,0.0,2492,3000,170,['linear'],15,5,0.06
257,0.0,2893,3000,170,['linear'],15,5,0.06
258,0.0,2672,3000,170,['linear'],15,5,0.06
259,0.5,2999,3000,170,['linear'],15,5,0.06
260,0.25,2999,3000,170,['linear'],15,5,0.06
261,0.0,2865,3000,170,['linear'],15,5,0.06
262,0.25,2999,3000,170,['linear'],15,5,0.06
263,0.5,2999,3000,170,['linear'],15,5,0.06
264,0.25,2999,3000,170,['linear'],15,5,0.06
265,0.5,2999,3000,170,['linear'],15,5,0.06
266,0.4375,2999,3000,170,['linear'],15,5,0.06
267,0.0,2752,3000,170,['linear'],15,5,0.06
268,0.0,1478,3000,170,['linear'],15,5,0.06
269,0.0,2020,3000,170,['linear'],15,5,0.06
270,0.5,2999,3000,190,['linear'],15,5,0.06
271,0.46875,2999,3000,190,['linear'],15,5,0.06
272,0.5,2999,3000,190,['linear'],15,5,0.06
273,0.0,1404,3000,190,['linear'],15,5,0.06
274,0.5,2999,3000,190,['linear'],15,5,0.06
275,0.5,2999,3000,190,['linear'],15,5,0.06
276,0.5,2999,3000,190,['linear'],15,5,0.06
277,0.5,2999,3000,190,['linear'],15,5,0.06
278,0.0,2218,3000,190,['linear'],15,5,0.06
279,0.0,2301,3000,190,['linear'],15,5,0.06
280,0.25,2999,3000,190,['linear'],15,5,0.06
281,0.5,2999,3000,190,['linear'],15,5,0.06
282,0.375,2999,3000,190,['linear'],15,5,0.06
283,0.5,2999,3000,190,['linear'],15,5,0.06
