,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
103,0.0,904,1551,50,['linear'],15,5,0.06
104,0.0,977,1551,50,['linear'],15,5,0.06
105,0.0,1090,1551,50,['linear'],15,5,0.06
106,0.25,1550,1551,50,['linear'],15,5,0.06
107,0.0,937,1551,50,['linear'],15,5,0.06
108,0.0,1037,1551,50,['linear'],15,5,0.06
109,0.25,1550,1551,50,['linear'],15,5,0.06
110,0.25,1550,1551,50,['linear'],15,5,0.06
111,0.5,1550,1551,50,['linear'],15,5,0.06
112,0.0,594,1551,50,['linear'],15,5,0.06
113,0.46875,1550,1551,50,['linear'],15,5,0.06
114,0.25,1550,1551,50,['linear'],15,5,0.06
115,0.25,1550,1551,50,['linear'],15,5,0.06
116,0.0,597,1551,50,['linear'],15,5,0.06
117,0.25,1550,1551,50,['linear'],15,5,0.06
118,0.0,1403,1551,50,['linear'],15,5,0.06
119,0.0,1387,1551,50,['linear'],15,5,0.06
120,0.0,1603,1734,50,['linear'],15,5,0.06
121,0.0,1616,1734,50,['linear'],15,5,0.06
122,0.0,1058,1734,50,['linear'],15,5,0.06
123,0.0,1640,1734,50,['linear'],15,5,0.06
124,0.0,1463,1734,50,['linear'],15,5,0.06
125,0.0,1029,1734,50,['linear'],15,5,0.06
126,0.0,1162,1734,50,['linear'],15,5,0.06
127,0.125,1733,1734,50,['linear'],15,5,0.06
128,0.125,1733,1734,50,['linear'],15,5,0.06
129,0.0,1320,1734,50,['linear'],15,5,0.06
130,0.0,1075,1734,50,['linear'],15,5,0.06
131,0.0,1481,1734,50,['linear'],15,5,0.06
132,0.0,1352,1734,50,['linear'],15,5,0.06
133,0.125,1733,1734,50,['linear'],15,5,0.06
134,0.0,1187,1734,50,['linear'],15,5,0.06
135,0.0,1254,1734,50,['linear'],15,5,0.06
136,0.0,943,1734,50,['linear'],15,5,0.06
137,0.0,1579,1734,50,['linear'],15,5,0.06
138,0.0,908,1734,50,['linear'],15,5,0.06
139,0.0,1610,1734,50,['linear'],15,5,0.06
140,0.25,1733,1734,50,['linear'],15,5,0.06
141,0.0,1318,1734,50,['linear'],15,5,0.06
142,0.25,1733,1734,50,['linear'],15,5,0.06
143,0.0,1446,1734,50,['linear'],15,5,0.06
144,0.25,1733,1734,50,['linear'],15,5,0.06
145,0.0,1000,1734,50,['linear'],15,5,0.06
146,0.25,1733,1734,50,['linear'],15,5,0.06
147,0.25,1733,1734,50,['linear'],15,5,0.06
148,0.0,831,1734,50,['linear'],15,5,0.06
149,0.0,1071,1734,50,['linear'],15,5,0.06
