,potential,step
922,0.03125,922
923,0.03125,923
924,0.03125,924
925,0.03125,925
926,0.03125,926
927,0.03125,927
928,0.03125,928
929,0.03125,929
930,0.03125,930
931,0.03125,931
932,0.03125,932
933,0.03125,933
934,0.03125,934
935,0.03125,935
936,0.03125,936
937,0.03125,937
938,0.03125,938
939,0.03125,939
940,0.03125,940
941,0.03125,941
942,0.03125,942
943,0.03125,943
944,0.03125,944
945,0.03125,945
946,0.03125,946
947,0.03125,947
948,0.03125,948
949,0.03125,949
950,0.03125,950
951,0.03125,951
952,0.03125,952
953,0.03125,953
954,0.03125,954
955,0.03125,955
956,0.03125,956
957,0.03125,957
958,0.03125,958
959,0.03125,959
960,0.03125,960
961,0.03125,961
962,0.03125,962
963,0.03125,963
964,0.03125,964
965,0.03125,965
966,0.03125,966
967,0.03125,967
968,0.03125,968
969,0.03125,969
970,0.03125,970
971,0.03125,971
972,0.03125,972
973,0.03125,973
974,0.03125,974
975,0.03125,975
976,0.03125,976
977,0.0,977
978,0.0,978
