,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
10,0.0,1753,0.344,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
11,0.0,1751,0.344,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
12,0.0,2305,0.456,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
13,0.0,2642,0.528,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
14,0.0,4729,0.944,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
15,0.0,909,0.176,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
16,0.0,482,0.096,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
17,0.0,3572,0.712,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
18,0.0,1429,0.28,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
19,0.0,1822,0.36,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
20,0.0,799,0.152,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
21,0.0,902,0.176,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
22,0.0,913,0.176,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
23,0.0,1855,0.368,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
24,0.0,4314,0.856,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
25,0.0,1290,0.256,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
26,0.0,1312,0.256,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
27,0.0,4346,0.864,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
28,0.0,3090,0.616,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
29,0.0,1266,0.248,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
30,0.0,3882,0.776,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
31,0.0,2649,0.528,5000,40,['const'],15,5,0.06,44,"['gaussian', 1]","[0.01, 3.498139534883721, 6.986279069767442, 10.474418604651163, 13.962558139534885, 17.450697674418606, 20.938837209302328, 24.42697674418605, 27.91511627906977, 31.403255813953493, 34.89139534883721, 38.37953488372093, 41.86767441860465, 45.35581395348837, 48.843953488372094, 52.332093023255815, 55.82023255813954, 59.30837209302326, 62.79651162790698, 66.28465116279071, 69.77279069767442, 73.26093023255815, 76.74906976744187, 80.2372093023256, 83.72534883720931, 87.21348837209304, 90.70162790697675, 94.18976744186048, 97.6779069767442, 101.16604651162793, 104.65418604651164, 108.14232558139537, 111.63046511627908, 115.1186046511628, 118.60674418604653, 122.09488372093024, 125.58302325581397, 129.07116279069768, 132.5593023255814, 136.0474418604651, 139.53558139534883, 143.02372093023257, 146.51186046511629, 150.0]"
