,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
21,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
22,0.0,3349,0.668,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
23,0.0,1767,0.352,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
24,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
25,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
26,0.0,4237,0.846,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
27,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
28,0.0,4984,0.996,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
29,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
30,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
31,0.0,623,0.124,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
32,0.375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
33,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
34,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
35,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
36,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
37,0.375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
38,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
39,0.0,141,0.028,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
40,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
41,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
42,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
