,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
55,0.0,2138,0.424,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
56,0.0,874,0.168,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
57,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
58,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
59,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
60,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
61,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
62,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
63,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
64,0.0,1807,0.36,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
65,0.0,2795,0.552,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
66,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
67,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
68,0.0,2193,0.432,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
69,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
70,0.0,4381,0.872,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
71,0.0,2684,0.536,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
72,0.0,974,0.192,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
73,0.0,1948,0.384,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
74,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
75,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
76,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
77,0.0,1938,0.384,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
78,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
79,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
80,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
81,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
82,0.0,3843,0.768,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
83,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
84,0.0,4828,0.96,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
85,0.0,3521,0.704,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
86,0.0,440,0.08,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
87,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
88,0.0,852,0.168,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
89,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
90,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
91,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
92,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
93,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
94,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
95,0.0,661,0.128,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
96,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
97,0.0,501,0.096,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
98,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
99,0.5,5000,1.0,5000,40,['const'],15,5,0.06,3,"['gaussian', 1]","[0.01, 75.00500000000001, 150.0]"
100,0.0,1883,0.376,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
101,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
102,0.0,1383,0.272,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
103,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
104,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
105,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
106,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
107,0.0,32,0.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
108,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
109,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
110,0.0,3460,0.688,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
111,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
112,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
