,0
190,0.9908290276149486
191,0.9982086945189771
192,0.9844811446467914
193,0.9999815332764139
194,0.9924095785843384
195,0.9938348610494371
196,0.997720622101991
197,0.9970731820758229
198,1.0
199,0.9989933414416805
200,0.995956430323449
201,0.9955655008932226
202,0.9893677017281948
203,0.998959365461366
204,0.9943195657101705
205,1.0
206,0.9964937281795799
207,0.9951514967714735
208,0.9994208050776345
209,0.9991341442379005
210,0.9949848225128997
211,0.9988106942257511
212,0.9990116002182009
213,0.9949173923741468
214,0.9960887498456742
215,0.9914957557385944
216,1.0
217,0.9998199392811221
218,0.9979519409505345
219,0.995011311154036
220,0.9994284216058341
221,0.9968683625774178
222,0.9986464224190514
223,0.9897609468206853
224,0.998741640651174
225,0.9962510610721526
226,0.9953846174988237
227,0.9997100147584304
228,0.99876576040005
229,0.9999310055316639
230,0.9981804019449215
231,0.9965775344008044
232,0.995780077252719
233,0.9978446802261358
234,0.9969635137227773
235,0.9929517789341525
236,0.9998130375254564
237,0.9957127395923153
238,0.996630638334344
239,0.9992753321893255
240,0.9984414748383222
241,0.9986374515485426
242,0.99904572267206
243,0.9974115863746517
244,0.9948546859871776
245,0.9965414499249111
246,0.9947051838871995
247,0.9930149775341078
248,0.997742385437575
249,1.0
250,0.9941359299171805
251,0.9967650025932756
252,0.9969362533529257
253,0.9951590581370671
254,0.9968906212682003
255,0.9861282314980336
256,0.9985351205943989
257,0.9963401042239378
258,0.9986217031272427
259,0.9993091209651662
260,0.9980898872366851
261,0.995825171469818
262,0.9928717023655242
263,0.9935039592329934
264,0.9937349426458687
265,0.9959098873284186
266,0.9960667491488915
267,0.9995432384536708
268,0.9937991359876923
269,0.9982980557416384
270,0.9911510243597175
271,0.9997652837263781
272,0.9913475296437347
273,0.9979730858559345
274,0.9980259754620382
275,0.9998165244817118
276,0.9955851268904083
277,0.9947385465466446
278,0.995412762524774
279,0.9984581661796127
280,0.9992764814478465
281,0.9997074039416896
282,0.9964256558675905
283,0.9955844558600444
284,0.9909821036048595
285,0.9942692607175265
286,0.9983359061615008
287,0.9910478430425279
288,0.999268862350758
289,0.9978748869994958
290,0.9993497769058827
291,0.9973271415975352
292,0.9977834237366214
293,0.9970895636529828
294,0.9881695324812387
295,0.9993733628066945
296,1.0
297,0.9977625744702328
298,0.9964495838403061
299,1.0
300,0.9888632478651372
301,0.9917980936488472
302,1.0
303,0.9930879238114327
304,0.9995978016028801
305,0.9983219603831162
306,0.9933000260276368
307,0.9955427699186253
308,0.9917949191295949
309,0.9980260131642612
310,0.9875914715855987
311,0.99318444522137
312,0.9966301756879933
313,1.0
314,0.999076744979653
315,1.0
316,0.9976535595965353
317,0.9995033818724073
318,0.9989218387481492
319,0.9945167330481051
320,1.0
321,0.9970337315173273
322,0.9988619946111468
323,0.9980546412803203
324,0.9971147273235196
325,0.9981766064053644
326,0.9989080424441437
327,0.9992904346040884
328,0.9973933290619718
329,0.9977238744068848
330,0.9983760066981044
331,0.9971147273235196
332,0.9957445051627185
333,0.999248316159319
334,0.9963721182673403
335,0.994730438108299
336,0.9992847060024219
337,0.9971981920664136
338,0.9968746086608101
339,0.9861801503570954
340,0.9981878600913643
341,0.998354837403291
342,0.9944903102015153
343,0.9990966358291471
344,0.9990683781918182
345,0.9848844088112845
346,0.9852312966382711
347,0.9935209347123267
348,0.9968613174755131
349,0.996245420112172
350,0.9956024825809897
351,0.9928294710559097
352,0.9995830409276345
353,0.9874136911235494
354,0.9997747739680282
355,0.9983251659399968
356,0.9969539764987878
357,0.9923315863496546
358,0.999074208791081
359,0.9993156438131271
360,0.9978742695611752
361,0.9961417942078581
362,0.9936801408257555
363,0.997644056957139
364,0.9952169491110582
365,0.997644056957139
366,0.9988608492365618
367,0.9955021327598621
368,0.9903266518209912
369,0.996714880021445
370,0.9959043256537372
371,1.0
372,0.9981395643873684
373,0.9976852320660976
374,0.9975404289416252
375,0.991218912083894
376,0.9970550374777098
377,0.9961871551160209
378,0.9955970327014263
379,0.998794064958508
380,0.9953308453077779
381,0.9970782241814311
382,0.9937331874180889
383,0.999859191337104
384,0.9935879856073192
385,0.9996902615559037
386,0.9915435803455738
387,0.9908640908639919
388,0.9992550136367494
389,0.9935247610196144
390,0.993721015679099
391,0.9992482788104065
392,0.9957383249733432
393,0.9980808177227155
394,0.9911113722447544
395,0.9941762751248732
396,0.9931559623995285
397,0.9920674433962529
398,0.9994965820115298
399,0.9997515717356195
400,0.9955197337329597
401,0.999635365194985
402,0.9995973966507925
403,0.9986381746652472
404,0.9977282763610267
405,1.0
406,0.9984582061915425
407,0.9986305617615583
408,1.0
409,1.0
410,1.0
411,0.9995345604933328
412,0.9983185800845643
413,0.9971525060324282
414,0.9995818406301026
415,0.996320091303741
416,0.9969340412373989
417,0.9993369549057847
418,0.9994191390366071
419,0.9949399397699917
420,0.9978067217733618
421,0.9964747276110263
422,0.9935453541977384
423,0.9960930552301038
424,0.9977192906810196
425,1.0
426,0.9956994982459576
427,0.9978398832378851
428,0.9971198498128625
429,1.0
430,0.9966053529883656
431,1.0
432,0.9931618151368745
433,0.9963172161288463
434,0.9958125724513914
435,0.9963415514313448
436,1.0
437,1.0
438,0.9969105375566013
439,0.9942596295058064
440,0.9972596988723822
441,0.9990732759663835
442,0.9976754340454802
443,0.9969803224069791
444,1.0
445,0.996204861728826
446,0.9921695765320343
447,0.9979467469603892
448,0.9981520186682796
449,0.9962704196513246
450,0.998573166218822
451,0.9971162515563542
452,0.9945860062626424
453,0.9955373396145883
454,0.9973868145562351
455,0.9988522908514695
456,0.9987203158988
457,0.9939698118341869
458,0.9941633101741144
459,0.9959343557475607
460,1.0
461,0.9969660914930965
462,0.9971674685606896
463,0.9929389670471723
464,1.0
465,0.9959681148323207
466,0.9973509044194434
467,0.999150836670617
468,0.9998662791414743
469,0.9975188374299494
470,0.9989849933187942
471,1.0
472,0.9994380240692288
473,0.996664516756722
474,0.9925771647622373
475,0.9977573882149298
476,0.9982322875299715
477,1.0
478,0.9918918851395774
479,0.9980200992826076
480,0.995793296259905
481,0.9887452776113564
482,0.9998307812434735
483,0.9992117125633644
484,0.992890585287993
485,0.9998753249898842
486,0.9996596041275488
487,0.9977643697048224
488,1.0
489,0.9936321129808633
490,0.9969074248620339
491,0.9961268983305103
492,0.9998109987276982
493,0.9948772694321736
494,0.9995965842953333
495,0.9992055865590611
496,0.9966944086634524
497,0.9963766618614196
498,0.9984235392362705
499,0.9886449835009613
500,0.996012084538478
501,0.9833288175052555
502,0.99903972363205
503,0.9999484919139744
504,0.9991256933130455
505,0.9902097327175072
506,0.9994087544114351
507,1.0
508,0.9965549734964408
509,0.9956318361631415
510,0.9954987393579836
511,0.9961677367779724
512,0.9886429440097491
513,0.9954416880232524
514,0.9947285332405962
515,0.9992152953660534
516,0.9924186773638466
517,0.9934549790408411
518,0.9987795223890485
519,0.9910302682496817
520,0.9945490805952014
521,0.9987687361849811
522,0.9931915311135072
523,0.9828840692515642
524,0.9964296118864563
525,0.997156014504918
526,1.0
527,0.9966247008983941
528,0.9906984964500276
529,0.9968470943206965
530,0.9916127889803305
531,0.9956398622665142
532,0.9984877365676956
533,0.9969849644846943
534,0.9988573992374148
535,0.98998219182512
536,0.9965593642107423
537,0.9894354195181682
538,0.9910285870651853
539,0.9936130274081852
540,0.9939195121875083
541,0.9949850790440626
542,0.9962848212999804
543,0.9946023754002299
544,0.9955031104286873
545,1.0
546,0.9975677280919099
547,0.996122993700275
548,0.9987520327284442
549,0.9973142583121453
550,0.9994521511833864
551,0.9962638296420765
552,0.9902220481314123
553,0.9985403956996535
554,1.0
555,0.9969130623515707
556,0.996380114944158
557,0.9816012166723105
558,0.997867023644833
559,0.9987757841806638
560,0.9975342114557371
561,0.9989281146947867
562,0.9984432788012032
563,0.9948874733443535
564,0.9992380986480068
565,0.9925947733179491
566,0.9995092292159753
567,0.9926412514723224
568,0.9962627587615165
569,0.9971045626851779
570,0.9994688475479211
571,0.9930406036553763
572,0.9961412260920802
573,0.9969841803679556
574,1.0
575,0.9942695755708514
576,1.0
577,0.9968930672441219
578,0.9923135704426131
579,0.9997583931470716
580,0.9992868485963932
581,0.995417654887156
582,0.9978002073997808
583,0.9980665455734784
584,0.9925033510463851
585,0.9923939955040847
586,0.9962487004983139
587,0.9917282124094481
588,0.9957727845658746
589,0.9974615640957487
590,0.9885317339374803
591,0.994717726996651
592,0.9990155937297147
593,0.9914595594667964
594,0.9954807522358774
595,0.9939930349783529
596,0.9898096923744761
597,0.9947520979656743
598,0.9998921946595435
599,0.9947101625902777
600,0.995037782779339
601,0.9973299568058731
602,0.999130846895559
603,0.9979172155727685
604,0.9913431259291944
605,1.0
606,0.9963089334628711
607,0.9990172151218386
608,0.9993002891811873
609,0.9990629097991242
610,0.9958235713891889
611,0.9989851944975119
612,0.9980700466985832
613,0.998351245376203
614,0.9975962845045847
615,1.0
616,1.0
617,1.0
618,0.9974401891155779
619,0.9918209731306078
620,0.9886654408056444
621,0.9981331768705954
622,0.995688245578592
623,0.9959887014148422
624,0.998169951861252
625,0.9949004424924996
626,0.9985607225435628
627,0.9937096953831156
628,1.0
629,0.9947152682967522
630,0.9972682307049615
631,0.9986250212905732
632,0.9966740829923509
633,0.9948062133104912
634,0.9985201594595319
635,0.9930813919217918
636,0.9947924432433157
637,0.9982531585781925
638,1.0
639,0.9996553131093973
640,0.9970503173133541
641,0.99435936153021
642,0.9981532842116609
643,0.9993451715707727
644,0.999509594903005
645,0.998447250741219
646,0.9969117893940926
647,0.9991483688803866
648,0.9969389644583977
649,0.9972528542757437
650,0.9958396764748071
651,0.9934963920397492
652,0.9993489373570252
653,0.9961507046827703
654,0.9998115238019385
655,0.9947701189104077
656,0.9969726700219509
657,0.9965357970227471
658,0.9957978277236988
659,0.9960324644242688
660,0.9929073176597666
661,0.996723895250225
662,0.9935647516913456
663,0.9944657174854932
664,0.9971052805243331
665,1.0
666,0.9934307410948348
667,0.9952377799885321
668,0.9933928728757764
669,0.9961950739486868
670,0.9935804111390892
671,0.9997725957652429
672,0.9982252987276536
673,0.9975364657530377
674,0.9973726387690586
675,0.9967273487296308
676,0.9968738134547734
677,0.9979539892318976
678,0.9988195922350243
679,0.9986605461210626
680,0.9972235106941036
681,0.9989717919580913
682,0.999357445520177
683,0.9925095955487307
684,0.9949704595411044
685,0.9990769513517571
686,0.9984834498635277
687,0.9926763816261982
688,0.9913800590595259
689,0.9992881480250526
690,0.9951809099207282
691,0.997772038597076
692,0.9962233424095088
693,1.0
694,0.9956416614708713
695,0.9984225465822182
696,0.9957642369467499
697,0.993872568739596
698,0.9992520247350307
699,0.9949448287027568
700,1.0
701,0.9973744883093424
702,0.997475445545323
703,0.9956597628982603
704,0.9954791788642378
705,0.9970473331961491
706,0.994410550477588
707,0.9952309535117657
708,0.9992988718246159
709,0.9998450714193413
710,0.9975618010648383
711,0.995388462304433
712,0.99335894246905
713,0.9991290864608761
714,1.0
715,1.0
716,0.9891824288323708
717,0.999106317574775
718,0.9981781080028188
719,1.0
720,0.9976541201148124
721,0.995045203563384
722,0.9996189964586648
723,0.9959344278133743
724,0.9946384849950185
725,0.9884997375450649
726,0.9878078684733093
727,0.99713508185745
728,0.9939814177783842
729,0.996005829459714
730,0.9927579939041234
731,0.9970684520199631
732,0.9945727480088062
733,0.9982986051133397
734,0.9972685659058521
735,0.9994622608657956
736,0.9938833767205678
737,0.9922067521324188
738,0.9957340331388714
739,0.997004431313328
740,0.9988402217495854
741,0.9998111415333801
742,0.9971997492370647
743,0.9988527666001027
744,0.9998918666691432
745,0.9968070640636958
746,0.9976589424876101
747,0.9987145500635689
748,0.99168159533663
749,0.9993236784823001
750,1.0
751,0.9974911618931355
752,0.9983535693546546
753,0.999185007049084
754,0.9882345224607693
755,0.9933483335531392
756,0.996138824581889
757,0.9998111415333801
758,0.9973932603496318
759,0.9970632952044132
760,0.9920283862123661
761,0.995999504590696
762,0.9957448064622895
763,0.9904264208021615
764,0.9976577262627339
765,0.996463825503282
766,0.9964870296724996
767,0.9929530144337945
768,0.9985873884321493
769,0.9974363439566887
770,0.996247610657243
771,0.9891018964442579
772,0.9972657966707863
773,0.9984472577922479
774,0.9968617678543862
775,0.9962156885972365
776,0.9992350058161175
777,1.0
778,1.0
779,1.0
780,0.9988037778159394
781,0.9965953372942946
782,0.9940261568834029
783,0.9991892816556902
784,0.9953973233177624
785,0.9954945598349522
786,0.9966107703807572
787,0.9994583690616211
788,0.9983745882830521
789,0.9932875588468048
790,0.9984425252403633
791,0.9982238604162788
792,0.9964517229987983
793,1.0
794,1.0
795,0.99287334897419
796,0.9989951335526585
797,0.9928194498959405
798,0.9968988095053424
799,0.9996443955585887
800,0.9936651023913557
801,0.9994051539868437
802,0.9960989070161168
803,0.9970252680807323
804,0.9970600595523272
805,0.9962397226742451
806,0.995071637055915
807,0.9934321775080643
808,0.9934300572005801
809,0.9943489003924426
810,0.9954477667820686
811,0.9977476611063174
812,0.9960071297236434
813,0.9887848492801059
814,0.9984623525475086
815,0.9962844414914398
816,0.9984848001404336
817,0.9923271305514384
818,0.9952350565847569
819,0.9971968997086154
820,0.9919644976420534
821,0.9995937150512284
822,0.9978142779192654
823,0.9964184353493575
824,0.9919492119732729
825,0.9953079074758261
826,0.9989813868167806
827,0.996183734895867
828,0.9943163494237063
829,0.9948054523799121
830,0.9947822421517392
831,0.9968962515444014
832,0.9964979624146101
833,0.9968910746013787
834,0.9929582998419957
835,0.9938012127420821
836,0.9978596039598738
837,0.9959614129291718
838,1.0
839,0.9977945465904978
840,0.9968204631407126
841,0.9944086773704202
842,0.9953995206711451
843,0.9943413994785822
844,0.9956183617945866
845,0.9883322145049456
846,0.9935533649895066
847,0.9958401611356881
848,0.9914773506093983
849,0.9966351202906518
850,0.9949687987682442
851,0.9954667908837276
852,0.9970636384826436
853,0.9992596598807111
854,0.9954358665143289
855,0.9980671676038652
856,0.992949210788036
857,0.9986729137663269
858,0.9998653279392617
859,0.997976649027162
860,0.9994851439460789
861,0.9995403658893058
862,0.9995124117395672
863,0.9970958266291183
864,0.9981241795456327
865,0.9970942078766688
866,0.9991661769958426
867,0.997423583690883
868,0.9983336164537137
869,0.9983709277937867
870,0.9962080036994174
871,0.9955095175294557
872,0.9983090487381586
873,0.9906488957488435
874,0.9987786914608641
875,0.9987767156172129
876,0.9899966600522555
877,1.0
878,0.9969635268717948
879,0.9973098972997666
880,0.9986746929123895
881,0.9972945567813751
882,0.9994039440810507
883,0.9976541761249643
884,0.9967072589066205
885,0.9993097555467506
886,0.9983998338361326
887,0.997221773961266
888,0.9948483365580637
889,0.9937303034495779
890,0.999341841901944
891,0.9956295852204501
892,0.9948283253284972
893,0.9943163207994797
894,0.9875741584586772
895,0.9986197703941709
896,1.0
897,0.9998254229868432
898,0.9978238942820352
899,0.9950634628796188
900,0.9944125011697408
901,0.9998294041991463
902,0.9984735340592977
903,0.9915514543525906
904,0.9969906088589479
905,0.9931675838904972
906,0.9992176076408066
907,0.9927535410165612
908,0.9990385200424309
909,0.9922066585716011
910,1.0
911,0.9969390257704177
912,0.9982085417243176
913,0.9936741457703213
914,0.9943299075687014
915,0.9911461779699066
916,0.9938897576021152
917,0.9984596487821776
918,0.992459929356346
919,0.9946444193707247
920,0.9994033372805808
921,0.9995298218979166
922,0.9983022123773476
923,0.9975476595013759
924,0.9996084508039796
925,0.9935673624474207
926,0.9987911168680265
927,0.9929088317276793
928,0.9940439043284502
929,0.9988257682029654
930,0.9927392167397017
931,0.9997186699400544
932,0.999742066039726
933,0.9956898060115857
934,0.9952685260158829
935,0.9930124115541579
936,0.987272371584165
937,0.9946478504116485
938,0.9987917711123779
939,0.9992216672729772
940,0.9980408411511935
941,0.9978309597631126
942,0.9974221504680355
943,0.9989920652435217
944,0.9953324208513828
945,0.9967704734710382
946,0.9998103723254002
947,0.999459055946186
948,0.9950418387365938
949,0.9898939516917779
950,0.9947474475759805
951,1.0
952,0.9978433070480937
953,0.996593373852528
954,0.9978799807627396
955,0.9979738289220755
956,0.9987799188052067
957,0.9952457644876745
958,0.9935325232781338
959,0.9998960121872562
960,0.9955024223110811
961,0.9972990451989092
962,0.9964761760216148
963,0.9968921882574138
964,0.9925292042105492
965,0.9956533058767827
966,0.9981718755553777
967,0.9975111351996998
968,0.9980397691804285
969,0.9912723616815323
970,0.9874876709317634
971,0.9976149645127361
972,0.9999833627990908
973,0.9988893466787876
974,0.9939147582727956
975,1.0
976,0.9972373862926722
977,0.9966417655644261
978,0.998846922707535
979,0.9905443498809073
980,0.9936074868500361
981,0.9956859338799157
982,0.9973934757386933
983,0.9930563189857761
984,0.9958352346842146
985,0.9975920672842105
986,0.9946761260738207
987,0.9951374453768062
988,0.9951876688277942
989,0.9969511012431518
990,0.9994933897005174
991,0.9993891816775957
992,1.0
993,0.9971343620833816
994,0.9935019421572423
995,0.9977345536622694
996,0.9933505548089695
997,0.9956768160815485
998,0.9998504340033139
999,0.997931716858048
1000,0.9905443498809073
1001,0.9880455800545064
1002,0.9951593354155707
1003,0.9975451627348261
1004,1.0
1005,1.0
1006,0.9945072382908593
1007,0.9972404562851895
1008,0.991859048714539
1009,0.9925807588344318
1010,0.9972172558285904
1011,0.9959335893076141
1012,0.996188890624025
1013,0.9912628526274307
1014,0.9945662728639597
1015,0.9955650058935556
1016,0.9983295130858835
1017,0.9953229174906025
1018,0.9977322446054778
1019,0.9881793710206819
1020,0.9948960667741523
1021,0.9965501640446643
1022,0.992587814062156
1023,0.9990355781561885
1024,0.9986152212692752
1025,0.9999376705662786
1026,0.9991143630048538
1027,0.9918902681362466
1028,0.9900106530107752
1029,0.9966036656167008
1030,1.0
1031,0.9954932642952682
1032,0.9963119708310497
1033,0.9958995344557875
1034,0.99199303650863
1035,1.0
1036,0.9968368245269973
1037,0.9939589731963481
1038,0.9935543700234485
1039,0.9856176702823766
1040,0.9981784900520558
1041,0.9934979012699382
1042,1.0
1043,0.9999593790047174
1044,0.9973410273965367
1045,0.9968333990599538
1046,0.9994529914989376
1047,0.9905561896126431
1048,0.9900452720483961
1049,1.0
1050,0.9937707215293107
1051,0.9971869467917719
1052,0.9974877507160437
1053,0.9857683577686236
1054,0.9981550264824063
1055,0.9992623504377821
1056,0.9981325910257932
1057,0.9906774598610648
1058,0.9989979725797983
1059,0.9992025985441889
1060,0.990789946572322
1061,0.9955447674336879
1062,0.9963244813811394
1063,0.9985047698572896
1064,0.9950465547263078
1065,0.9904427061632813
1066,0.99639910326154
1067,0.99697833167867
1068,0.9960030553934363
1069,1.0
1070,0.98969137499663
1071,0.9920566353918617
1072,1.0
1073,0.9931713241057731
1074,0.9969682350796225
1075,0.9943285218021429
1076,0.9975037801190543
1077,0.9966781662307354
1078,0.9959960714894232
1079,0.9954608931622433
1080,0.9901738078609144
1081,0.9975557584443441
1082,0.9978320196529191
1083,0.9935445404101753
1084,0.9988950559932438
1085,0.9993791205700614
1086,0.9969174525065317
1087,0.9992729727428876
1088,0.9955698768700935
1089,0.9994204176624616
1090,0.9982972744044998
1091,0.9980753569254707
1092,0.9987964509392901
1093,0.9981170827789977
1094,0.9992217246612992
1095,0.9977538212550058
1096,0.9849779843971096
1097,0.994664233845995
1098,0.9996588654055051
1099,0.9892631155324719
1100,0.9921805571208506
1101,0.9987421354402317
1102,0.9974914180483272
1103,0.9957387752624135
1104,0.9952512850659633
1105,1.0
1106,0.9986203316501259
1107,0.9959620455154969
1108,0.9919859060950132
1109,0.9995343837353258
1110,0.9948491004543633
1111,0.9823216839922677
1112,0.9853235488054004
1113,1.0
1114,0.9969534222370184
1115,0.9954120513657863
1116,0.9969900830052688
1117,0.9941338586538284
1118,0.9992118266093005
1119,0.9920522103885936
1120,0.9989798149971848
1121,0.9942399347158599
1122,0.9943842280938486
1123,0.9875373193311794
1124,0.9907366562614034
1125,0.9956344463505629
1126,0.9942330360229474
1127,1.0
1128,0.9954728497765815
1129,0.9953548111403414
1130,0.9965260206750362
1131,0.9892099411748637
1132,0.9905360115915814
1133,0.9984861675375387
1134,0.9988433877069094
1135,0.9973748008928879
1136,0.9956249113804275
1137,0.993108893858831
1138,0.9970786809491347
1139,0.999400897673412
1140,0.9983584249707786
1141,0.9983779552564791
1142,0.9982353129830518
1143,0.9999478072640319
1144,0.997983806916726
1145,0.9940999095375606
1146,0.9988083120173676
1147,0.9928225237195412
1148,1.0
1149,0.999409467533647
1150,0.9931151405574346
1151,0.9991678904087832
1152,0.9984313864181826
1153,0.9985833812938003
1154,0.9972289237697715
1155,0.9882129813337145
1156,1.0
1157,0.9998463003555269
1158,0.9959853886051376
1159,0.9929442371369039
1160,0.9968730786790873
1161,0.9923586087799343
1162,0.9989367104317913
1163,0.9975532622798184
1164,0.9983494602386018
1165,0.9964259290378077
1166,0.9958321514025124
1167,0.9975325874487282
1168,0.9982442537111476
1169,1.0
1170,0.9991249899426667
1171,0.9944839748179466
1172,0.9947436941838629
1173,0.9942545682710572
1174,0.9943784963049858
1175,1.0
1176,0.9946293383376696
1177,0.9967675197530138
1178,0.9918412697283915
1179,0.9949769876867381
1180,0.9812483440158171
1181,0.9938114197528048
1182,0.9999374791819842
1183,0.9961681526536786
1184,0.9991651137066865
1185,0.9970171565454877
1186,0.9986452035571461
1187,0.9926404538201881
1188,0.9997568760772623
1189,0.9903963544695782
1190,0.9961727070907879
1191,0.9973500076012011
1192,0.9969945778126941
1193,0.9996362182783777
1194,0.9973467472735917
1195,0.9910536713985338
1196,0.9931288308051872
1197,0.9913754510432002
1198,0.9966126729829551
1199,0.9963516372948537
1200,0.9987425567163387
1201,0.9942182491870758
1202,0.9944679998084875
1203,0.9925152052155296
1204,0.9915060820715571
1205,0.9858418668693267
1206,0.9970360220563614
1207,0.9970411052059047
1208,0.9882715934345182
1209,0.9894633412359589
1210,0.9917395953360149
1211,0.9982335083490227
1212,1.0
1213,0.9969581571626028
1214,0.9963569331083979
1215,0.9960728079373956
1216,1.0
1217,0.9931246599430729
1218,0.9962944967048347
1219,0.9948134894958572
1220,0.9956433638521542
1221,0.9900456980341793
1222,0.9931602891233814
1223,0.996595696917944
1224,0.9949698497433778
1225,0.9960109142177791
1226,0.999590385528873
1227,0.999863396971869
1228,0.992558780923588
1229,0.9890769074857654
1230,1.0
1231,0.9955359237136335
1232,0.995064751732988
1233,0.9930482288037266
1234,0.9884352585649164
1235,0.9995419635637416
1236,0.9881702640862615
1237,0.9972263116557979
1238,0.9963532072722799
1239,0.9949289051037864
1240,0.9947579571842216
1241,0.9963422061257714
1242,0.9933933946850478
1243,1.0
1244,0.9930907453431685
1245,0.9968609212940469
1246,0.9952124077424168
1247,0.9844750193516378
1248,0.9788264913958774
1249,0.9999822767595153
1250,0.9954071761550515
1251,0.9937946778070571
1252,0.9989520087985748
1253,0.9993828598643579
1254,0.998217528272065
1255,0.9922432369622234
1256,0.9954926934178026
1257,0.9959887158549363
1258,0.9999085649425046
1259,0.9960153963800399
1260,0.9885947333381035
1261,0.9985198477943925
1262,0.9916040207049234
1263,0.9912834893551764
1264,0.9954078399797882
1265,0.9928522328002533
1266,0.9956773344794556
1267,0.9970110470455459
1268,0.9954312357006433
1269,0.9967880207243441
1270,0.9991679649405876
1271,0.998129942460252
1272,0.9946094440364449
1273,0.990643860715862
1274,0.9977815809641942
1275,0.998097053098277
1276,0.9922856227177398
1277,0.9940415912794306
1278,0.9927743404794638
1279,0.9965070556763622
1280,0.9990884870521328
1281,0.9952569827657944
1282,0.9963745239860697
1283,0.9997297671112964
1284,0.9992405916143035
1285,0.9955379725124952
1286,0.9996856155267463
1287,0.9984265637139417
1288,1.0
1289,0.9971880367917259
1290,0.9940652637415319
1291,0.9991140103472177
1292,0.9953712862738319
1293,0.9895264326212179
1294,0.9936977441484978
1295,0.995772004735621
1296,0.9976165439350743
